,Airline,Airline ID,Source Airport,Destination Airport,Codeshare,Stops,Equipment,source_airport_idx,dest_airport_idx
60134,US,5265,PHX,ANC,,0,320,1294,710
60135,US,5265,PHX,ATL,,0,321 320,1294,194
60136,US,5265,PHX,AUS,,0,319,1294,1152
60137,US,5265,PHX,BFL,Y,0,CR9 CRJ,1294,1157
60138,US,5265,PHX,BOI,,0,319,1294,1167
60139,US,5265,PHX,BOS,,0,320 319,1294,938
60140,US,5265,PHX,BUR,Y,0,CR9 CRJ,1294,1173
60141,US,5265,PHX,BWI,,0,321 319 320,1294,1174
60142,US,5265,PHX,CLT,,0,321 320,1294,778
60143,US,5265,PHX,CMH,,0,320 319,1294,1184
60144,US,5265,PHX,CUN,,0,752 320 321,1294,386
60145,US,5265,PHX,DCA,,0,752 320 319,1294,1196
60146,US,5265,PHX,DEN,,0,320 321,1294,1197
60147,US,5265,PHX,DFW,,0,M83 319 738 321 M80 320,1294,367
60148,US,5265,PHX,DRO,Y,0,CRJ CR9,1294,1198
60149,US,5265,PHX,DSM,,0,319,1294,1199
60150,US,5265,PHX,DTW,,0,321 319,1294,913
60151,US,5265,PHX,ELP,Y,0,CR9 CRJ,1294,1201
60152,US,5265,PHX,EWR,,0,320,1294,1047
60153,US,5265,PHX,FAT,Y,0,CR9 CRJ,1294,1206
60154,US,5265,PHX,FLG,Y,0,CRJ,1294,1208
60155,US,5265,PHX,FLL,,0,320 319,1294,198
60156,US,5265,PHX,GDL,Y,0,CR9 CRJ,1294,389
60157,US,5265,PHX,GEG,,0,319,1294,1215
60158,US,5265,PHX,GJT,Y,0,CRJ,1294,1218
60159,US,5265,PHX,HMO,Y,0,CRJ,1294,392
60160,US,5265,PHX,HNL,,0,752,1294,1227
60161,US,5265,PHX,IAH,,0,319 321 320,1294,1233
60162,US,5265,PHX,IND,,0,320 319,1294,1236
60163,US,5265,PHX,JFK,,0,321,1294,369
60164,US,5265,PHX,KOA,,0,752,1294,1245
60165,US,5265,PHX,LAS,,0,321 320 319,1294,336
60166,US,5265,PHX,LAX,,0,321 319 320,1294,337
60167,US,5265,PHX,LGB,,0,319,1294,1251
60168,US,5265,PHX,LIH,,0,752,1294,1254
60169,US,5265,PHX,MCI,,0,319,1294,1263
60170,US,5265,PHX,MCO,,0,320 321,1294,207
60171,US,5265,PHX,MEX,,0,319,1294,395
60172,US,5265,PHX,MIA,,0,738,1294,370
60173,US,5265,PHX,MKE,,0,319,1294,1269
60174,US,5265,PHX,MRY,Y,0,CRJ,1294,1277
60175,US,5265,PHX,MSP,,0,320 321 319,1294,925
60176,US,5265,PHX,MZT,,0,320 319,1294,399
60177,US,5265,PHX,OAK,,0,319,1294,1284
60178,US,5265,PHX,OGG,,0,752,1294,1285
60179,US,5265,PHX,OMA,,0,319,1294,1287
60180,US,5265,PHX,ONT,,0,319 320,1294,1288
60181,US,5265,PHX,ORD,,0,M83 320 321 738,1294,122
60182,US,5265,PHX,PDX,,0,319 320 321,1294,1291
60183,US,5265,PHX,PHL,,0,752 321,1294,1090
60184,US,5265,PHX,PIT,,0,319 320,1294,1296
60185,US,5265,PHX,PSP,Y,0,CR9 CRJ,1294,1300
60186,US,5265,PHX,PVR,,0,320 319 321,1294,402
60187,US,5265,PHX,RNO,,0,319 320,1294,1308
60188,US,5265,PHX,SAN,,0,320 321,1294,1315
60189,US,5265,PHX,SAT,Y,0,CR9,1294,404
60190,US,5265,PHX,SBA,Y,0,CRJ CR9,1294,1317
60191,US,5265,PHX,SBP,Y,0,CR9 CRJ,1294,1318
60192,US,5265,PHX,SEA,,0,320 321,1294,1322
60193,US,5265,PHX,SFO,,0,320 321,1294,1323
60194,US,5265,PHX,SJC,,0,319 320,1294,1326
60195,US,5265,PHX,SJD,,0,320 319 752 321,1294,405
60196,US,5265,PHX,SLC,,0,319 321 320,1294,1329
60197,US,5265,PHX,SMF,,0,319 320 321,1294,1331
60198,US,5265,PHX,SNA,,0,319 320 321,1294,407
60199,US,5265,PHX,STL,,0,319,1294,123
60200,US,5265,PHX,TPA,,0,320,1294,217
60201,US,5265,PHX,TUS,Y,0,CR9 CRJ,1294,1343
60202,US,5265,PHX,YEG,,0,319 320,1294,372
60203,US,5265,PHX,YUM,Y,0,CRJ,1294,1352
60204,US,5265,PHX,YVR,,0,319 321,1294,332
60205,US,5265,PHX,YYC,,0,319,1294,376
60206,US,5265,PHX,ZIH,,0,320,1294,416
60207,US,5265,PIA,DFW,Y,0,ER4,1295,367
60208,US,5265,PIA,ORD,,0,ERD,1295,122
60209,US,5265,PIT,BDL,Y,0,ERJ,1296,1156
60210,US,5265,PIT,BOS,Y,0,E70 CRJ,1296,938
60211,US,5265,PIT,CLT,,0,319 734 321 320,1296,778
60212,US,5265,PIT,DCA,Y,0,E75 E70 CRJ,1296,1196
60213,US,5265,PIT,DFW,,0,M80,1296,367
60214,US,5265,PIT,JFK,,0,ER4,1296,369
60215,US,5265,PIT,LAX,,0,738,1296,337
60216,US,5265,PIT,LGA,Y,0,E75 CRJ,1296,921
60217,US,5265,PIT,MIA,,0,ER4,1296,370
60218,US,5265,PIT,ORD,,0,CR7 ER4 E75,1296,122
60219,US,5265,PIT,PHL,,0,320 319 E90,1296,1090
60220,US,5265,PIT,PHX,,0,319 320,1296,1294
60221,US,5265,PIT,RDU,Y,0,ERJ,1296,1305
60222,US,5265,PIT,STL,Y,0,ERJ,1296,123
60223,US,5265,PLS,CLT,,0,321,990,778
60224,US,5265,PLS,DFW,,0,738,990,367
60225,US,5265,PLS,MIA,,0,757,990,370
60226,US,5265,PLS,PHL,,0,319,990,1090
60227,US,5265,PNS,CLT,Y,0,CR9,213,778
60228,US,5265,PNS,DCA,,0,CRJ,213,1196
60229,US,5265,PNS,DFW,,0,M83 M80,213,367
60230,US,5265,PNS,MIA,,0,ER4,213,370
60231,US,5265,POA,MIA,,0,763,606,370
60232,US,5265,POP,MIA,,0,757,1298,370
60233,US,5265,POS,MIA,,0,757,784,370
60234,US,5265,PSP,DFW,,0,M83 M80,1300,367
60235,US,5265,PSP,ORD,,0,M83,1300,122
60236,US,5265,PSP,PHX,Y,0,CRJ CR9,1300,1294
60237,US,5265,PTP,MIA,,0,738,251,370
60238,US,5265,PTY,DFW,Y,0,738,1031,367
60239,US,5265,PTY,MIA,,0,738,1031,370
60240,US,5265,PUJ,CLT,,0,319 752 321 320,371,778
60241,US,5265,PUJ,MIA,,0,738,371,370
60242,US,5265,PUJ,PHL,,0,319 332 320,371,1090
60243,US,5265,PVD,CLT,,0,320 321 319,1301,778
60244,US,5265,PVD,DCA,Y,0,E75 CRJ E70,1301,1196
60245,US,5265,PVD,PHL,,0,E90,1301,1090
60246,US,5265,PVG,ORD,,0,777,304,122
60247,US,5265,PVR,DFW,,0,M80 M83,402,367
60248,US,5265,PVR,ORD,Y,0,M83,402,122
60249,US,5265,PVR,PHX,,0,320 319 321,402,1294
60250,US,5265,QRO,DFW,Y,0,ERD,1302,367
60251,US,5265,RAP,DFW,Y,0,CRJ ER4,1303,367
60252,US,5265,RAR,AKL,Y,0,763 320 772,2423,1146
60253,US,5265,RAR,LAX,Y,0,763,2423,337
60254,US,5265,RDM,LAX,Y,0,CRJ,1304,337
60255,US,5265,RDU,CLT,,0,321 320 734 319 E90,1305,778
60256,US,5265,RDU,DCA,,0,ERD CRJ,1305,1196
60257,US,5265,RDU,DFW,,0,M83 M80 738,1305,367
60258,US,5265,RDU,JFK,,0,ERD CR7,1305,369
60259,US,5265,RDU,LAX,,0,738,1305,337
60260,US,5265,RDU,LGA,,0,CR7 ERD,1305,921
60261,US,5265,RDU,LHR,,0,763,1305,467
60262,US,5265,RDU,MIA,,0,738,1305,370
60263,US,5265,RDU,ORD,,0,M80 738,1305,122
60264,US,5265,RDU,PHL,,0,E90 319,1305,1090
60265,US,5265,RDU,PIT,Y,0,ERJ,1305,1296
60266,US,5265,REC,MIA,,0,757,1306,370
60267,US,5265,RIC,BOS,Y,0,CRJ,1307,938
60268,US,5265,RIC,CLT,,0,319 CRJ,1307,778
60269,US,5265,RIC,DFW,,0,M80 M83,1307,367
60270,US,5265,RIC,LGA,,0,ERD,1307,921
60271,US,5265,RIC,MIA,,0,ER4,1307,370
60272,US,5265,RIC,ORD,,0,ERD,1307,122
60273,US,5265,RIC,PHL,Y,0,CRJ DH8,1307,1090
60274,US,5265,RNO,DFW,,0,M83 738,1308,367
60275,US,5265,RNO,LAX,Y,0,CRJ,1308,337
60276,US,5265,RNO,ORD,,0,738,1308,122
60277,US,5265,RNO,PHX,,0,319 320,1308,1294
60278,US,5265,ROA,CLT,,0,CRJ,927,778
60279,US,5265,ROA,LGA,Y,0,ERD,927,921
60280,US,5265,ROA,PHL,Y,0,DH8,927,1090
60281,US,5265,ROC,BOS,Y,0,CRJ,1309,938
60282,US,5265,ROC,CLT,,0,319,1309,778
60283,US,5265,ROC,DCA,Y,0,CRJ E70,1309,1196
60284,US,5265,ROC,ORD,,0,ER4,1309,122
60285,US,5265,ROC,PHL,Y,0,CRJ E70 DH8 E75,1309,1090
60286,US,5265,ROW,DFW,,0,ERD,1310,367
60287,US,5265,RST,ORD,Y,0,ERD ER4,1311,122
60288,US,5265,RSW,CLT,,0,321 320 319 734,214,778
60289,US,5265,RSW,DCA,Y,0,E75 E70,214,1196
60290,US,5265,RSW,DFW,,0,738,214,367
60291,US,5265,RSW,ORD,,0,738 M80,214,122
60292,US,5265,RSW,PHL,,0,319 E90 320,214,1090
60293,US,5265,RTB,DFW,Y,0,738,632,367
60294,US,5265,RTB,MIA,,0,738,632,370
60295,US,5265,SAF,DFW,,0,ER4,1313,367
60296,US,5265,SAF,LAX,Y,0,CRJ,1313,337
60297,US,5265,SAL,DFW,,0,E90,1314,367
60298,US,5265,SAL,IAD,,0,321 319 320,1314,1232
60299,US,5265,SAL,IAH,,0,E90,1314,1233
60300,US,5265,SAL,JFK,,0,320,1314,369
60301,US,5265,SAL,LAX,,0,320 321,1314,337
60302,US,5265,SAL,MCO,,0,E90,1314,207
60303,US,5265,SAL,MIA,,0,320 738 E90,1314,370
60304,US,5265,SAL,SFO,,0,319 320,1314,1323
60305,US,5265,SAN,CLT,,0,320 321,1315,778
60306,US,5265,SAN,DCA,,0,319,1315,1196
60307,US,5265,SAN,DFW,,0,M83 M80 738 757,1315,367
60308,US,5265,SAN,JFK,,0,738,1315,369
60309,US,5265,SAN,LAX,Y,0,CRJ CR7,1315,337
60310,US,5265,SAN,MIA,,0,738,1315,370
60311,US,5265,SAN,ORD,,0,738,1315,122
60312,US,5265,SAN,PHL,,0,320,1315,1090
60313,US,5265,SAN,PHX,,0,321 320,1315,1294
60314,US,5265,SAP,MIA,,0,738 320 E90 319,633,370
60315,US,5265,SAT,CLT,,0,319,404,778
60316,US,5265,SAT,DFW,,0,M80 M83,404,367
60317,US,5265,SAT,ORD,,0,E75,404,122
60318,US,5265,SAT,PHL,,0,E90,404,1090
60319,US,5265,SAT,PHX,Y,0,CR9,404,1294
60320,US,5265,SAV,CLT,,0,CR7 CRJ,1316,778
60321,US,5265,SAV,DCA,Y,0,CRJ,1316,1196
60322,US,5265,SAV,DFW,,0,ER4,1316,367
60323,US,5265,SAV,PHL,Y,0,E75 E70 CRJ,1316,1090
60324,US,5265,SBA,PHX,Y,0,CR9 CRJ,1317,1294
60325,US,5265,SBP,PHX,Y,0,CR9 CRJ,1318,1294
60326,US,5265,SBY,CLT,Y,0,DH3,1319,778
60327,US,5265,SBY,PHL,Y,0,DH8,1319,1090
60328,US,5265,SCE,PHL,Y,0,CRJ DH8,1320,1090
60329,US,5265,SCL,DFW,,0,763,600,367
60330,US,5265,SCL,MIA,,0,763,600,370
60331,US,5265,SDF,CLT,,0,319 CRJ CR7,1321,778
60332,US,5265,SDF,DCA,,0,CRJ,1321,1196
60333,US,5265,SDF,DFW,,0,M80 ERD M83 319,1321,367
60334,US,5265,SDF,LGA,,0,ERD,1321,921
60335,US,5265,SDF,MIA,,0,ER4,1321,370
60336,US,5265,SDF,ORD,,0,ER4 E75,1321,122
60337,US,5265,SDF,PHL,Y,0,CR9 CRJ,1321,1090
60338,US,5265,SDQ,MIA,,0,757 763,253,370
60339,US,5265,SDQ,PHL,,0,320,253,1090
60340,US,5265,SEA,CLT,,0,320 321 319,1322,778
60341,US,5265,SEA,DFW,,0,738 757,1322,367
60342,US,5265,SEA,JFK,,0,738,1322,369
60343,US,5265,SEA,MIA,,0,757,1322,370
60344,US,5265,SEA,ORD,,0,738,1322,122
60345,US,5265,SEA,PHL,,0,320 321,1322,1090
60346,US,5265,SEA,PHX,,0,321 320,1322,1294
60347,US,5265,SEA,TPE,,0,744,1322,179
60348,US,5265,SFO,AKL,Y,0,772 744,1323,1146
60349,US,5265,SFO,CLT,,0,321,1323,778
60350,US,5265,SFO,DFW,,0,738 757 763,1323,367
60351,US,5265,SFO,HKG,,0,77W,1323,167
60352,US,5265,SFO,ICN,,0,77W,1323,277
60353,US,5265,SFO,JFK,,0,763 32B,1323,369
60354,US,5265,SFO,LAX,,0,738,1323,337
60355,US,5265,SFO,MIA,,0,757 763 738,1323,370
60356,US,5265,SFO,ORD,,0,738,1323,122
60357,US,5265,SFO,PEK,Y,0,773,1323,303
60358,US,5265,SFO,PHL,,0,320 321,1323,1090
60359,US,5265,SFO,PHX,,0,321 320,1323,1294
60360,US,5265,SFO,SAL,,0,319 320,1323,1314
60361,US,5265,SFO,TPE,,0,77W,1323,179
60362,US,5265,SGF,DFW,Y,0,ER4 ERD,1324,367
60363,US,5265,SGF,ORD,Y,0,ER4 ERD,1324,122
60364,US,5265,SHV,DFW,Y,0,CRJ ERD ER4,1325,367
60365,US,5265,SIN,AMS,,0,77W 772,177,219
60366,US,5265,SIN,FRA,,0,388,177,453
60367,US,5265,SIN,HKG,,0,77W,177,167
60368,US,5265,SIN,ICN,,0,77W,177,277
60369,US,5265,SIN,MUC,,0,77W,177,188
60370,US,5265,SIN,NRT,,0,388,177,579
60371,US,5265,SIN,ZRH,,0,388,177,56
60372,US,5265,SJC,DFW,,0,M83,1326,367
60373,US,5265,SJC,LAX,,0,CR7,1326,337
60374,US,5265,SJC,ORD,,0,738,1326,122
60375,US,5265,SJC,PHX,,0,320 319,1326,1294
60376,US,5265,SJD,CLT,,0,320,405,778
60377,US,5265,SJD,DFW,,0,M80 M83,405,367
60378,US,5265,SJD,LAX,,0,M83 738,405,337
60379,US,5265,SJD,ORD,,0,M83 738,405,122
60380,US,5265,SJD,PHX,,0,320 319 752 321,405,1294
60381,US,5265,SJO,CLT,,0,319,406,778
60382,US,5265,SJO,DFW,Y,0,757,406,367
60383,US,5265,SJO,JFK,Y,0,738,406,369
60384,US,5265,SJO,MIA,,0,757 738,406,370
60385,US,5265,SJT,DFW,,0,ER4,1327,367
60386,US,5265,SJU,CLT,,0,321,961,778
60387,US,5265,SJU,DFW,,0,757,961,367
60388,US,5265,SJU,JFK,,0,757,961,369
60389,US,5265,SJU,MIA,,0,738 757,961,370
60390,US,5265,SJU,ORD,,0,738,961,122
60391,US,5265,SJU,PHL,,0,752 762 320,961,1090
60392,US,5265,SKB,MIA,,0,738,1328,370
60393,US,5265,SKG,ATH,Y,0,320,486,431
60394,US,5265,SKG,MUC,Y,0,320,486,188
60395,US,5265,SLC,CLT,,0,320,1329,778
60396,US,5265,SLC,DFW,,0,M80 M83,1329,367
60397,US,5265,SLC,LAX,,0,CR7,1329,337
60398,US,5265,SLC,ORD,Y,0,E75 CR7,1329,122
60399,US,5265,SLC,PHL,,0,320,1329,1090
60400,US,5265,SLC,PHX,,0,320 319 321,1329,1294
60401,US,5265,SLP,DFW,Y,0,ERD,1330,367
60402,US,5265,SMF,CLT,,0,321,1331,778
60403,US,5265,SMF,DFW,,0,M83,1331,367
60404,US,5265,SMF,LAX,Y,0,CRJ,1331,337
60405,US,5265,SMF,PHX,,0,320 319 321,1331,1294
60406,US,5265,SNA,DFW,,0,738,407,367
60407,US,5265,SNA,ORD,,0,738,407,122
60408,US,5265,SNA,PHX,,0,320 319 321,407,1294
60409,US,5265,SPS,DFW,,0,ERD ER4,1332,367
60410,US,5265,SRQ,CLT,Y,0,CR9 E75,1333,778
60411,US,5265,SRQ,DCA,Y,0,CRJ,1333,1196
60412,US,5265,SSA,MIA,,0,757,115,370
60413,US,5265,STI,MIA,,0,757 738,1334,370
60414,US,5265,STL,CLT,,0,319,123,778
60415,US,5265,STL,DCA,Y,0,CR7,123,1196
60416,US,5265,STL,DFW,,0,M83 M80 738,123,367
60417,US,5265,STL,LAX,,0,M83,123,337
60418,US,5265,STL,LGA,Y,0,CR7,123,921
60419,US,5265,STL,MIA,,0,738,123,370
60420,US,5265,STL,ORD,,0,M80 M83 738,123,122
60421,US,5265,STL,PHL,,0,CRJ,123,1090
60422,US,5265,STL,PHX,,0,319,123,1294
60423,US,5265,STL,PIT,Y,0,ERJ,123,1296
60424,US,5265,STT,CLT,,0,752 762,963,778
60425,US,5265,STT,JFK,,0,757,963,369
60426,US,5265,STT,MIA,,0,757,963,370
60427,US,5265,STT,PHL,,0,752,963,1090
60428,US,5265,STX,MIA,,0,738,964,370
60429,US,5265,SUX,ORD,,0,ERD ER4,1336,122
60430,US,5265,SVQ,LIS,Y,0,BEH,1374,469
60431,US,5265,SWF,PHL,Y,0,CRJ DH8,1338,1090
60432,US,5265,SXM,CLT,,0,752 319,256,778
60433,US,5265,SXM,JFK,,0,757,256,369
60434,US,5265,SXM,MIA,,0,757 738,256,370
60435,US,5265,SXM,PHL,,0,332,256,1090
60436,US,5265,SYD,AKL,Y,0,320 772 763,309,1146
60437,US,5265,SYR,BOS,Y,0,DH8,928,938
60438,US,5265,SYR,CLT,,0,320 319,928,778
60439,US,5265,SYR,DCA,Y,0,E70 CRJ,928,1196
60440,US,5265,SYR,ORD,,0,ER4 CR7,928,122
60441,US,5265,SYR,PHL,Y,0,CRJ E75 DH8,928,1090
60442,US,5265,TGU,MIA,,0,757,634,370
60443,US,5265,TLH,CLT,,0,CR7 CRJ,216,778
60444,US,5265,TLH,DCA,Y,0,CRJ,216,1196
60445,US,5265,TLH,DFW,,0,ERD,216,367
60446,US,5265,TLH,MIA,,0,ERD ER4,216,370
60447,US,5265,TLV,PHL,,0,332,339,1090
60448,US,5265,TOL,ORD,,0,ER4,1339,122
60449,US,5265,TPA,CLT,,0,320 734 321 319,217,778
60450,US,5265,TPA,DCA,,0,319,217,1196
60451,US,5265,TPA,DFW,,0,738 M83 M80,217,367
60452,US,5265,TPA,JFK,Y,0,CR7,217,369
60453,US,5265,TPA,MIA,,0,738,217,370
60454,US,5265,TPA,ORD,,0,738 M83 M80,217,122
60455,US,5265,TPA,PHL,,0,734 321 319 320,217,1090
60456,US,5265,TPA,PHX,,0,320,217,1294
60457,US,5265,TPE,LAX,,0,77W,179,337
60458,US,5265,TPE,SEA,,0,744,179,1322
60459,US,5265,TPE,SFO,,0,77W,179,1323
60460,US,5265,TRC,DFW,,0,ER4,412,367
60461,US,5265,TRI,CLT,,0,CRJ,1340,778
60462,US,5265,TUL,DFW,,0,M80 738 M83 757,1342,367
60463,US,5265,TUL,MIA,,0,738,1342,370
60464,US,5265,TUL,ORD,,0,738,1342,122
60465,US,5265,TUS,DFW,,0,M80 M83,1343,367
60466,US,5265,TUS,LAX,,0,CRJ,1343,337
60467,US,5265,TUS,ORD,,0,M83 M80,1343,122
60468,US,5265,TUS,PHX,Y,0,CR9 CRJ,1343,1294
60469,US,5265,TVC,ORD,Y,0,ERD ER4,1344,122
60470,US,5265,TXK,DFW,,0,ERD ER4,1345,367
60471,US,5265,TYR,DFW,,0,ERD ER4,1346,367
60472,US,5265,TYS,CLT,,0,CRJ CR7,930,778
60473,US,5265,TYS,DCA,,0,CRJ,930,1196
60474,US,5265,TYS,DFW,,0,ER4 ERD,930,367
60475,US,5265,TYS,LGA,,0,ERD,930,921
60476,US,5265,TYS,ORD,,0,ERD ER4,930,122
60477,US,5265,TYS,PHL,,0,CRJ,930,1090
60478,US,5265,UVF,CLT,,0,320 319,1347,778
60479,US,5265,UVF,MIA,Y,0,757,1347,370
60480,US,5265,VCE,PHL,,0,332,493,1090
60481,US,5265,VLC,LIS,Y,0,ER4 100,1375,469
60482,US,5265,VPS,CLT,,0,CR7,1348,778
60483,US,5265,VPS,DCA,,0,CRJ,1348,1196
60484,US,5265,VPS,DFW,,0,ER4 ERD,1348,367
60485,US,5265,VVI,MIA,,0,757,1349,370
60486,US,5265,XNA,CLT,,0,CR7 CRJ,931,778
60487,US,5265,XNA,DFW,,0,ER4 M80,931,367
60488,US,5265,XNA,LAX,Y,0,CR7,931,337
60489,US,5265,XNA,LGA,,0,CR7,931,921
60490,US,5265,XNA,ORD,,0,CR7 ER4,931,122
60491,US,5265,YEG,PHX,,0,320 319,372,1294
60492,US,5265,YHZ,DCA,Y,0,CRJ,1350,1196
60493,US,5265,YHZ,PHL,Y,0,E70 CRJ E75,1350,1090
60494,US,5265,YKF,ORD,Y,0,ER4 ERD,1351,122
60495,US,5265,YOW,CLT,Y,0,CRJ,374,778
60496,US,5265,YOW,PHL,Y,0,CRJ,374,1090
60497,US,5265,YQB,PHL,Y,0,CRJ,148,1090
60498,US,5265,YUL,AMM,,0,330,153,889
60499,US,5265,YUL,CLT,Y,0,CRJ,153,778
60500,US,5265,YUL,DCA,Y,0,CRJ,153,1196
60501,US,5265,YUL,DFW,,0,738,153,367
60502,US,5265,YUL,DTW,,0,330,153,913
60503,US,5265,YUL,JFK,,0,ERD,153,369
60504,US,5265,YUL,LGA,,0,ERD,153,921
60505,US,5265,YUL,MIA,,0,738,153,370
60506,US,5265,YUL,ORD,,0,CRJ,153,122
60507,US,5265,YUL,PHL,Y,0,CRJ,153,1090
60508,US,5265,YUM,PHX,Y,0,CRJ,1352,1294
60509,US,5265,YVR,DFW,,0,738,332,367
60510,US,5265,YVR,PHX,,0,321 319,332,1294
60511,US,5265,YYC,DFW,,0,M83 M80 738,376,367
60512,US,5265,YYC,PHX,,0,319,376,1294
60513,US,5265,YYZ,CLT,Y,0,E75 CRJ,1063,778
60514,US,5265,YYZ,DCA,Y,0,CRJ,1063,1196
60515,US,5265,YYZ,DFW,,0,319,1063,367
60516,US,5265,YYZ,JFK,,0,CR7,1063,369
60517,US,5265,YYZ,LAX,,0,738,1063,337
60518,US,5265,YYZ,LGA,,0,CR7,1063,921
60519,US,5265,YYZ,MIA,,0,738,1063,370
60520,US,5265,YYZ,ORD,,0,ER4 CR7,1063,122
60521,US,5265,YYZ,PHL,Y,0,E75 CRJ,1063,1090
60522,US,5265,ZCL,DFW,Y,0,ERD,415,367
60523,US,5265,ZIH,PHX,,0,320,416,1294
60524,US,5265,ZRH,IST,Y,0,320,56,791
60525,US,5265,ZRH,JFK,,0,763,56,369
60526,US,5265,ZRH,LIS,Y,0,320 319,56,469
60527,US,5265,ZRH,PHL,,0,762,56,1090
60528,US,5265,ZRH,SIN,,0,388,56,177
60529,UU,1191,BKK,MAA,,0,738,163,660
60530,UU,1191,CDG,RUN,,0,77W 77L,441,1562
60531,UU,1191,DZA,HAH,,0,738,1530,1538
60532,UU,1191,DZA,RUN,,0,738 77L,1530,1562
60533,UU,1191,HAH,DZA,,0,738,1538,1530
60534,UU,1191,HAH,RUN,,0,738,1538,1562
60535,UU,1191,JNB,RUN,,0,738,637,1562
60536,UU,1191,MAA,BKK,,0,738,660,163
60537,UU,1191,MAA,RUN,,0,738,660,1562
60538,UU,1191,MRU,RUN,,0,AT7 738 77W,1553,1562
60539,UU,1191,MRU,ZSE,,0,AT7,1553,1570
60540,UU,1191,NOS,RUN,,0,738,2689,1562
60541,UU,1191,RUN,CDG,,0,77W 77L,1562,441
60542,UU,1191,RUN,DZA,,0,738 77L,1562,1530
60543,UU,1191,RUN,HAH,,0,738,1562,1538
60544,UU,1191,RUN,JNB,,0,738,1562,637
60545,UU,1191,RUN,MAA,,0,738,1562,660
60546,UU,1191,RUN,MRU,,0,AT7 738 77W,1562,1553
60547,UU,1191,RUN,NOS,,0,738,1562,2689
60548,UU,1191,RUN,TMM,,0,AT7,1562,2693
60549,UU,1191,RUN,TNR,,0,738 AT7,1562,1567
60550,UU,1191,TMM,RUN,,0,AT7,2693,1562
60551,UU,1191,TNR,RUN,,0,738 AT7,1567,1562
60552,UU,1191,ZSE,MRU,,0,AT7,1570,1553
60553,UX,90,ACE,BIO,,0,738,1353,436
60554,UX,90,ACE,MAD,,0,738 332,1353,470
60555,UX,90,ACE,OVD,,0,332,1353,2470
60556,UX,90,ACE,SCQ,,0,738,1353,2109
60557,UX,90,AGP,CDG,,0,738,428,441
60558,UX,90,AGP,IBZ,,0,738,428,458
60559,UX,90,AGP,MAD,,0,ATR 738,428,470
60560,UX,90,AGP,PMI,,0,738,428,230
60561,UX,90,AGP,SVO,Y,0,32S,428,594
60562,UX,90,AGP,TFN,,0,738,428,1711
60563,UX,90,ALC,TFS,,0,738,1354,55
60564,UX,90,AMS,MAD,,0,738,219,470
60565,UX,90,BCN,BJZ,,0,ATR,129,3183
60566,UX,90,BCN,CDG,Y,0,32S,129,441
60567,UX,90,BCN,MAD,,0,332 333,129,470
60568,UX,90,BCN,OTP,Y,0,737,129,1026
60569,UX,90,BCN,PMI,,0,738 E90,129,230
60570,UX,90,BCN,PRG,,0,32S,129,478
60571,UX,90,BCN,SVO,,0,32S,129,594
60572,UX,90,BCN,TFN,,0,738,129,1711
60573,UX,90,BIO,ACE,,0,738,436,1353
60574,UX,90,BIO,CDG,Y,0,E90,436,441
60575,UX,90,BIO,IBZ,,0,738,436,458
60576,UX,90,BIO,LPA,,0,738,436,53
60577,UX,90,BIO,MAD,,0,E90,436,470
60578,UX,90,BIO,PMI,,0,738 E90,436,230
60579,UX,90,BIO,TFN,,0,738,436,1711
60580,UX,90,BJZ,BCN,,0,ATR,3183,129
60581,UX,90,BJZ,MAD,,0,ATR,3183,470
60582,UX,90,BRU,MAD,,0,E90,222,470
60583,UX,90,CCS,MAD,,0,332,777,470
60584,UX,90,CDG,AGP,,0,738,441,428
60585,UX,90,CDG,BCN,Y,0,32S,441,129
60586,UX,90,CDG,BIO,Y,0,E90,441,436
60587,UX,90,CDG,GOT,Y,0,E90,441,1118
60588,UX,90,CDG,VGO,Y,0,E90,441,1568
60589,UX,90,CDG,VLC,,0,738,441,1375
60590,UX,90,CUN,MAD,,0,333,386,470
60591,UX,90,DKR,MAD,,0,738,38,470
60592,UX,90,EZE,MAD,,0,332,368,470
60593,UX,90,FCO,MAD,,0,738,451,470
60594,UX,90,FRA,MAD,,0,E90,453,470
60595,UX,90,FUE,MAD,,0,738,1358,470
60596,UX,90,GRU,MAD,,0,332,108,470
60597,UX,90,GRX,PMI,,0,E90,1810,230
60598,UX,90,HAV,MAD,,0,332 333,391,470
60599,UX,90,IBZ,MAD,,0,E90 738,458,470
60600,UX,90,JED,MAD,,0,320,358,470
60601,UX,90,JED,RUH,,0,320,358,1060
60602,UX,90,JFK,MAD,,0,332,369,470
60603,UX,90,LCG,MAD,,0,E90,1766,470
60604,UX,90,LEI,MAD,,0,ATR,1364,470
60605,UX,90,LEI,SVQ,,0,ATR,1364,1374
60606,UX,90,LGW,MAD,,0,738,134,470
60607,UX,90,LIM,MAD,,0,332,29,470
60608,UX,90,LIS,MAD,,0,ER4,469,470
60609,UX,90,LPA,BIO,,0,738,53,436
60610,UX,90,LPA,MAD,,0,738 332 333,53,470
60611,UX,90,LPA,SCQ,,0,738,53,2109
60612,UX,90,LPA,SVQ,,0,738,53,1374
60613,UX,90,LRM,MAD,,0,333,780,470
60614,UX,90,MAD,ACE,,0,738 332,470,1353
60615,UX,90,MAD,AGP,,0,ATR,470,428
60616,UX,90,MAD,AMS,,0,738,470,219
60617,UX,90,MAD,BCN,,0,332 333,470,129
